MAL_ID,Name,Genres,Type,Rating,Popularity
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",TV,G - All Ages,14924
23801,Doctor Mambo & Kaitou Jibako: Uchuu yori Ai wo Komete!!,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,G - All Ages,15513
23815,Gokuu no Daibouken Pilot,"Comedy, Fantasy",Special,G - All Ages,13529
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,"Action, Adventure",OVA,PG-13 - Teens 13 or older,13619
23825,Ys IV: The Dawn of Ys,"Action, Adventure, Fantasy, Game",Special,PG-13 - Teens 13 or older,11649
23829,Komatsu Sakyo Anime Gekijou,"Comedy, Parody, Sci-Fi, Space",TV,G - All Ages,13673
23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Comedy,Movie,G - All Ages,4476
23835,Moonrakers,"Drama, Sci-Fi, Space",ONA,R - 17+ (violence & profanity),9502
23837,Meisou! Underworld,"Action, Supernatural, Thriller",ONA,R - 17+ (violence & profanity),8735
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Slice of Life, Comedy, Drama, Romance, School",TV,PG-13 - Teens 13 or older,124
23849,Pokemon XY: Sora no Hahen,"Adventure, Fantasy, Kids",Movie,PG - Children,6117
23855,Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,PG-13 - Teens 13 or older,13444
23857,Go! Go! Kadendanshi 2nd Season,"Action, Seinen",ONA,G - All Ages,14158
23861,Ai no Kiseki: Doctor Norman Monogatari,"Drama, Slice of Life",Special,G - All Ages,13442
23863,Ganbare Swimmy,Adventure,Movie,G - All Ages,15547
23865,Ojisan Kaizou Kouza,Comedy,Movie,Unknown,14715
23867,Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san,"Comedy, Kids",OVA,G - All Ages,15805
23869,Ji no Nai Hagaki,Slice of Life,OVA,G - All Ages,15834
23871,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,"Comedy, Music, Slice of Life",OVA,PG-13 - Teens 13 or older,8620
23877,Gondora,Dementia,Movie,PG - Children,9015
23881,Momon's Sand Witch,"Comedy, Kids",ONA,G - All Ages,14144
23885,Momon's Sand Witch Episode 0,"Comedy, Kids",ONA,G - All Ages,14811
23889,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,"Comedy, Music, Shounen",OVA,PG - Children,13420
23895,REACH x Thermae Romae: Pietrada no Kekkon,"Comedy, Historical, Seinen",Special,PG-13 - Teens 13 or older,11678
23897,Lovely Movie: Itoshi no Muco,Slice of Life,TV,PG - Children,10116
23899,Lovely Movie: Itoshi no Muco Specials,Slice of Life,Special,PG - Children,13049
23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,TV,PG - Children,11318
23903,Tuzki: Love Assassin,"Comedy, Romance",ONA,R - 17+ (violence & profanity),10943
23909,Hoshi no Yuuenchi,"Sci-Fi, Adventure, Kids",OVA,G - All Ages,13888
23911,"Subarashii Sekai Ryokou: Alaska no Tabi ""Daigo Hyougaki""","Adventure, Sci-Fi",Special,PG - Children,14788
23915,The Adventures of Hello Kitty & Friends,"Fantasy, Kids",TV,PG - Children,12002
23917,Sora wa Koko ni Aru,Music,Music,G - All Ages,13555
23931,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,"Action, Military, Sci-Fi, Space, Drama",Special,PG-13 - Teens 13 or older,8792
23933,Kyutai Panic Adventure!,"Action, Martial Arts, Shounen, Super Power",Special,G - All Ages,9098
23935,Kyutai Panic Adventure Returns!,"Action, Shounen, Super Power",Special,G - All Ages,9234
23943,Mobile Suit Gundam Unicorn: One of Seventy Two,Mecha,Special,PG-13 - Teens 13 or older,8850
23945,Majimoji Rurumo,"Comedy, Magic, Ecchi, Fantasy, School, Shounen",TV,PG-13 - Teens 13 or older,1940
23967,Fox Wood Monogatari,"Adventure, Kids",OVA,G - All Ages,15515
23969,Fuku-chan no Kishuu,"Comedy, Historical",Movie,G - All Ages,13534
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",Movie,G - All Ages,14100
23973,Fuku-chan,"Kids, Slice of Life",TV,PG - Children,14779
23975,Fukuyama Gekijou: Natsu no Himitsu,"Music, Kids, Fantasy",OVA,G - All Ages,13159
23979,Something Great Chizu ni Nai Machi,Slice of Life,Movie,G - All Ages,14049
23983,Fuichin-san,"Drama, Historical, Kids, Shoujo",OVA,G - All Ages,12786
23985,Futari Ecchi (2014),"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,R+ - Mild Nudity,5507
23987,Sarusuberi: Miss Hokusai,"Historical, Supernatural, Drama, Seinen",Movie,PG-13 - Teens 13 or older,3218
23989,Maken-Ki! Two Specials,Ecchi,Special,R+ - Mild Nudity,3753
23991,Cardfight!! Vanguard Movie: Neon Messiah,"Action, Adventure, Game, Demons, Shounen",Movie,PG-13 - Teens 13 or older,6553
24011,Lance N' Masques,Fantasy,TV,PG-13 - Teens 13 or older,2391
24019,Manabu no Natsuyasumi,"Fantasy, Kids",OVA,G - All Ages,14949
24021,Sei Shoujo The Animation,Hentai,OVA,Rx - Hentai,6851
24023,Project758,Drama,Unknown,Unknown,10238
24029,Shijou Saikyou no Deshi Kenichi Specials,"Action, Martial Arts, Comedy, School, Shounen",Special,R+ - Mild Nudity,4872
24031,Denki-gai no Honya-san,"Comedy, Seinen, Slice of Life",TV,PG-13 - Teens 13 or older,1312
24037,Selector Spread WIXOSS,"Game, Psychological",TV,R - 17+ (violence & profanity),1833
24041,Jarujio Animal,"Adventure, Comedy, Parody",TV,PG - Children,15343
24045,Monster ni Natta Domerica,"Action, Fantasy",ONA,G - All Ages,13651
24047,Kaseki Dorobou to Kyouryuuseki,"Adventure, Kids",ONA,G - All Ages,14222
24049,Kanai,Mecha,ONA,G - All Ages,13760
24051,Interior,"Adventure, Comedy",ONA,G - All Ages,14312
24053,Gunners,"Action, Mecha",ONA,PG-13 - Teens 13 or older,14461
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,"Comedy, Fantasy",Movie,PG - Children,11263
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,"Space, Comedy",Movie,PG - Children,12777
24075,Persona 4 the Golden Animation,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",TV,PG-13 - Teens 13 or older,1809
24085,Shura ga Yuku,"Drama, Seinen",OVA,R+ - Mild Nudity,14591
24087,Be-Bop Kaizokuban,"Comedy, School, Seinen",OVA,R+ - Mild Nudity,11625
24089,High School Jingi,"Action, Comedy, Seinen",OVA,PG-13 - Teens 13 or older,14400
24093,Gorillaman,"Comedy, School, Seinen",OVA,R - 17+ (violence & profanity),12306
24109,Tooryanse,"Supernatural, Music",Music,G - All Ages,11547
24121,Patta Potta Monta,"Comedy, Kids, Slice of Life",TV,G - All Ages,15282
24123,Kaette Kita Top wo Nerae! Kagaku Kouza,"Comedy, Mecha, Sci-Fi",Special,G - All Ages,9119
24127,Hashi no Mukou,"Historical, Horror, Supernatural",ONA,R - 17+ (violence & profanity),9487
24133,Taimadou Gakuen 35 Shiken Shoutai,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",TV,R - 17+ (violence & profanity),603
24135,Nobunaga Concerto,"Comedy, Historical, Romance, Shounen",TV,PG-13 - Teens 13 or older,2334
24139,Tokyo Babylon: Vision,"Music, Supernatural",Music,PG-13 - Teens 13 or older,10033
24151,Ao Haru Ride OVA,"Slice of Life, Romance, School, Shoujo",OVA,PG-13 - Teens 13 or older,1382
24159,Kougyou Aika Volley Boys,"Sports, Comedy, School, Seinen",OVA,PG-13 - Teens 13 or older,13741
24169,Detective Conan: The Fugitive Kogorou Mouri,"Mystery, Comedy",ONA,PG-13 - Teens 13 or older,6261
24171,Mushibugyou OVA,"Action, Historical, Super Power, Ecchi, Martial Arts, Samurai, Fantasy, Shounen",OVA,PG-13 - Teens 13 or older,5762
24175,Nozo x Kimi,"Comedy, Ecchi, Romance, School, Shounen",OVA,R+ - Mild Nudity,3164
24179,Strobe Light,Music,Music,G - All Ages,10774
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,"Music, School",Music,PG - Children,10627
24197,E no Umakatta Tomodachi,Music,Music,G - All Ages,10874
24199,Oosouji,Music,Music,G - All Ages,11006
24201,Rakugaki Picasso,Music,Music,G - All Ages,11121
24211,Orenchi no Furo Jijou,"Comedy, Fantasy, Josei",TV,PG-13 - Teens 13 or older,1578
24227,Nisekoi OVA,"Comedy, Harem, Romance, School, Shounen",OVA,PG-13 - Teens 13 or older,1137
24231,Hitsugi no Chaika: Avenging Battle,"Action, Adventure, Comedy, Romance, Fantasy",TV,R - 17+ (violence & profanity),889
24237,Surprise 4 U.,Sports,ONA,G - All Ages,13478
24257,Heisei no Cinderella: Kiko-sama Monogatari,"Historical, Romance",Special,G - All Ages,14356
24259,Mechano: Scientific Attack Force,"Comedy, Dementia, Fantasy, Horror, Music, Parody",OVA,Unknown,13343
24261,Hitsugi no Chaika OVA,"Action, Adventure, Comedy, Fantasy",OVA,R - 17+ (violence & profanity),2704
24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,G - All Ages,13738
24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,Hentai,OVA,Rx - Hentai,6497
24273,Iinari! Saimin Kanojo,Hentai,OVA,Rx - Hentai,5809
24275,Medamayaki no Kimi Itsu Tsubusu?,"Comedy, Seinen",Special,G - All Ages,10499
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,PG-13 - Teens 13 or older,1333
24315,PoPo Loouise,"Kids, Music",Music,G - All Ages,14440
24317,Love Colon,Hentai,OVA,Rx - Hentai,6871
24321,Hoka Hoka Oden no Uta,Music,Music,G - All Ages,11012
24327,Oyome-sama Honey Days♥,Hentai,OVA,Rx - Hentai,7838
24347,Inazuma Eleven: Chou Jigen Dream Match,"Sports, Super Power, Shounen",Movie,G - All Ages,5546
24355,Gaia Getter A-kun,"Comedy, Kids, Sci-Fi, Space",ONA,G - All Ages,14847
24357,Mokkai Shiyo?,Hentai,OVA,Rx - Hentai,6523
24363,Kitsune to Circus,"Comedy, Kids",Movie,G - All Ages,13350
24365,Tonari no Seki-kun Specials,"Comedy, School, Seinen",Special,G - All Ages,3185
24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,"Drama, Mecha, Military",Special,PG-13 - Teens 13 or older,7227
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,Comedy,Special,PG-13 - Teens 13 or older,12334
24377,Spocon!,Hentai,OVA,Rx - Hentai,5763
24403,Nyanpuku Nyaruma,Comedy,TV,G - All Ages,12509
24405,World Trigger,"Action, Sci-Fi, Supernatural, School, Shounen",TV,PG-13 - Teens 13 or older,554
24415,Kuroko no Basket 3rd Season,"Comedy, Sports, School, Shounen",TV,PG-13 - Teens 13 or older,232
24417,Maido! Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,PG-13 - Teens 13 or older,11061
24429,Daze,Music,Music,G - All Ages,6112
24437,World Fool News,"Comedy, Slice of Life",ONA,G - All Ages,11449
24439,Kekkai Sensen,"Action, Comedy, Super Power, Supernatural, Vampire, Fantasy, Shounen",TV,R - 17+ (violence & profanity),164
24441,Shiden Pilot,"Action, Cars",Special,PG-13 - Teens 13 or older,14449
24443,Peeping Life: Shinkon-chan Kansai ni Irasshai,"Comedy, Slice of Life",ONA,G - All Ages,12306
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,"Comedy, Slice of Life",Special,G - All Ages,14960
24451,Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka?,"Harem, Comedy, Romance, School",OVA,PG-13 - Teens 13 or older,3641
24453,Fetikano!,Hentai,OVA,Rx - Hentai,6517
24455,Madan no Ou to Vanadis,"Adventure, Ecchi, Fantasy, Harem, Romance",TV,R - 17+ (violence & profanity),545
24457,Houkago no Ouji-sama,"Comedy, School, Shounen, Sports",Special,PG-13 - Teens 13 or older,8376
24459,Tales of Zestiria: Doushi no Yoake,Fantasy,Special,PG-13 - Teens 13 or older,2602
24465,Heli-Tako Puu-chan,"Comedy, Kids",TV,PG - Children,15479
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,"Action, Mecha, Sci-Fi",Special,PG-13 - Teens 13 or older,3454
24471,Hoozuki no Reitetsu OVA,"Comedy, Demons, Supernatural, Fantasy, Seinen",OVA,PG-13 - Teens 13 or older,4235
24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,PG-13 - Teens 13 or older,2440
24489,Koha Ginjiro,"Action, Drama, School, Shounen",OVA,PG-13 - Teens 13 or older,13744
24501,Inui-san!,"Comedy, Shoujo",OVA,G - All Ages,13898
24527,Yomigaeru Sora Pilot,"Action, Military, Seinen",Special,PG - Children,10968
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,"Comedy, Ecchi, School, Shounen",OVA,PG-13 - Teens 13 or older,3047
24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Supernatural",Movie,R - 17+ (violence & profanity),2164
24549,Naniwabushi Daisuki,"Historical, Drama, Sports",Special,PG-13 - Teens 13 or older,15553
24573,Neko to Nezumi,Comedy,Movie,G - All Ages,13549
24575,Yume no Jidousha,Cars,Movie,G - All Ages,13255
24577,Imokawa Mukuzo: Chuugaeri no Maki,Comedy,Movie,G - All Ages,13127
24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,"Comedy, Kids, Supernatural",Movie,G - All Ages,7329
24603,Xiongmao Monogatari TaoTao,"Fantasy, Comedy, Kids",Movie,PG - Children,13768
24619,Tenkuu Senki Shurato Recaps,"Action, Magic, Fantasy, Shounen",Special,PG-13 - Teens 13 or older,12607
24625,Gundam Build Fighters Try,"Action, Sci-Fi, Mecha",TV,G - All Ages,2745
24627,Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,"Comedy, Romance, School, Shounen",OVA,PG-13 - Teens 13 or older,1747
24629,Koufuku Graffiti,"Slice of Life, Comedy, Seinen",TV,PG-13 - Teens 13 or older,1816
24633,LolitA☆Strawberry in Summer,Music,Music,G - All Ages,12835
24637,G-On Riders Special,"Sci-Fi, Comedy, Ecchi",Special,R+ - Mild Nudity,11057
24641,Baku Ane: Otouto Shibocchau zo! The Animation,Hentai,OVA,Rx - Hentai,3152
24645,Ai Shoujo Pollyanna Story Specials,"Drama, Historical, Slice of Life",Special,G - All Ages,12519
24647,Alps Monogatari: Watashi no Annette Specials,"Slice of Life, Drama",Special,G - All Ages,12976
24655,Date A Live Movie: Mayuri Judgment,"Harem, Romance, Sci-Fi",Movie,PG-13 - Teens 13 or older,1055
24663,Dororonpa!,"Slice of Life, Comedy, Supernatural",TV,PG - Children,12740
24669,Son Gokuu Silk Road wo Tobu!!,"Adventure, Fantasy",Special,G - All Ages,14546
24675,Future Card Buddyfight Recap,Game,Special,PG - Children,11571
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,G - All Ages,13011
24679,Flanders no Inu Specials,"Slice of Life, Drama",Special,G - All Ages,12691
24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,"Slice of Life, Adventure, Historical, Drama",Special,G - All Ages,13862
24683,Manzai Taikouki,"Comedy, Historical, Seinen",Movie,Unknown,15366
24687,Mushishi Zoku Shou: Odoro no Michi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Special,PG-13 - Teens 13 or older,1713
24695,Gokukoku no Brynhildr: Kara Sawagi,"Sci-Fi, Harem, Comedy, Ecchi, Seinen",Special,R+ - Mild Nudity,2657
24699,Ai Tenchi Muyou!,"Comedy, Sci-Fi, Shounen",TV,PG-13 - Teens 13 or older,3051
24701,Mushishi Zoku Shou 2nd Season,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,PG-13 - Teens 13 or older,746
24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,R+ - Mild Nudity,193
24705,"Ore, Twintail ni Narimasu.","Action, Comedy, Romance, Fantasy, School, Shounen",TV,PG-13 - Teens 13 or older,1139
24713,Miss Monochrome The Animation: Soccer-hen,"Slice of Life, Comedy, Sports",ONA,G - All Ages,5597
24719,Shinrabanshou: Tenchi Shinmei no Shou,"Action, Fantasy, Shounen",ONA,PG-13 - Teens 13 or older,11536
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"Comedy, Magic",Special,PG-13 - Teens 13 or older,3575
24743,Yakin Byoutou Specials,Hentai,OVA,Rx - Hentai,9491
24745,Yobai Suru Shichinin no Harame,"Harem, Hentai",OVA,Rx - Hentai,6991
24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,"Action, Ecchi, Comedy, Shoujo Ai",Special,R - 17+ (violence & profanity),2797
24763,Robot Girls Z Specials,"Comedy, Mecha, Parody",Special,PG-13 - Teens 13 or older,8140
24765,Gakkougurashi!,"Slice of Life, Psychological, School, Horror, Mystery",TV,R - 17+ (violence & profanity),399
24773,Norasco,"Slice of Life, Comedy",ONA,G - All Ages,14441
24775,Koishite!! Namashi-chan,"Slice of Life, Kids",TV,G - All Ages,14711
24781,Imawa no Kuni no Alice (OVA),"Action, Psychological, Supernatural, Thriller, Shounen",OVA,R - 17+ (violence & profanity),2705
24783,3-D Heaven,"Music, Kids",Music,G - All Ages,12349
24785,Awate Tokoya,Music,Music,G - All Ages,14107
24789,Shoko Nakagawa Prism Tour Special,Music,Special,G - All Ages,12536
24791,Boku wa Ou-sama,Kids,OVA,PG - Children,15591
24793,Bloody Bunny,Comedy,TV,PG-13 - Teens 13 or older,11945
24795,Boku wa Ou-sama (TV) Special,Kids,Special,PG - Children,15489
24797,Kubire 3 Shimai,Comedy,TV,G - All Ages,16107
24803,Tobidasu Ehon 3D,Kids,Movie,PG - Children,16131
24807,Kawaii Cook-san,"Music, Slice of Life",ONA,G - All Ages,13271
24809,Arigatou Kumanofu,Comedy,ONA,G - All Ages,15009
24811,Prison Bear,Comedy,ONA,G - All Ages,14755
24817,Fantasista Stella,"Sports, Shounen",OVA,PG-13 - Teens 13 or older,10068
24819,Spo-chan Taiketsu: Youkai Daikessen,Kids,Movie,Unknown,14214
24821,Isshuukan Friends. Specials,"Slice of Life, School",Special,PG-13 - Teens 13 or older,3868
24823,Days,Music,Music,G - All Ages,6106
24833,Ansatsu Kyoushitsu,"Action, Comedy, School, Shounen",TV,PG-13 - Teens 13 or older,37
24835,Mobile Suit Gundam-san,"Comedy, Parody, Mecha",TV,PG-13 - Teens 13 or older,5945
24839,X Maiden: Izakaya Tamaki,Comedy,ONA,PG-13 - Teens 13 or older,14097
24843,Clarinet Kowashichatta,"Music, Kids",Music,G - All Ages,13808
24845,Nyanfuru,"Music, Comedy",TV,G - All Ages,12424
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,"Comedy, Sci-Fi",ONA,G - All Ages,10470
24849,Injutsu no Yakata The Animation,Hentai,OVA,Rx - Hentai,7218
24851,Madonna: Kanjuku Body Collection,"Harem, Hentai",OVA,Rx - Hentai,6821
24855,Girlfriend (Kari),"School, Slice of Life",TV,PG-13 - Teens 13 or older,2667
24857,Akagaki Genzou: Tokuri no Wakare,Comedy,Movie,G - All Ages,14430
24859,Anime Koten Bungaku Kan,"Historical, Kids",OVA,G - All Ages,14608
24861,Akaoni to Aooni no Tango,"Music, Kids",Music,G - All Ages,12766
24865,Amigo Tomodachi,"School, Slice of Life",OVA,G - All Ages,15140
24869,Aoi Umi to Shounen,Slice of Life,OVA,G - All Ages,13436
24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School",TV,PG-13 - Teens 13 or older,1179
24875,Barnacle Lou,Kids,TV,PG - Children,15053
24877,Hare Tokidoki Buta,"Comedy, Kids",Movie,PG - Children,14101
24881,Bunbuku Chagama,Kids,Movie,G - All Ages,13598
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,"Fantasy, Military, Kids",Special,PG - Children,14487
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,"Action, Sci-Fi, Space, Mecha, Seinen",TV,R - 17+ (violence & profanity),1375
24901,Cook no Polka,"Kids, Music",Music,G - All Ages,14067
24903,Neko Funjatta,"Music, Kids",Music,G - All Ages,13982
24905,Go-hiki no Kobuta to Charleston,"Music, Kids",Music,G - All Ages,13734
24909,Kaitou Joker,"Adventure, Mystery, Comedy, Shounen",TV,PG - Children,4736
24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,Hentai,OVA,Rx - Hentai,6546
24913,Bokura wa Minna Kawai-sou: Hajimete no,"Slice of Life, Comedy, Romance, School, Seinen",Special,PG-13 - Teens 13 or older,2571
24919,Aoki Hagane no Arpeggio: Ars Nova DC,"Action, Sci-Fi, Seinen",Movie,PG-13 - Teens 13 or older,3440
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"Action, Sci-Fi, Seinen",Movie,PG-13 - Teens 13 or older,3180
24923,Chibikko Kamu no Bouken,"Adventure, Kids",Movie,PG - Children,15676
24927,Chuuchuu Banban,"Adventure, Kids",Movie,PG - Children,15042
24935,Recorder to Randoseru Mi☆ Special,"Slice of Life, Comedy, School, Seinen",Special,PG-13 - Teens 13 or older,6418
24967,Ane Kyun!: Joshi ga Ie ni Kita!,Hentai,OVA,Rx - Hentai,5417
24969,Sumiko (TV),"Comedy, Slice of Life, Kids",TV,G - All Ages,14302
24973,Bokura wa Minna Kawai-sou Specials,"Comedy, Seinen",Special,PG-13 - Teens 13 or older,4252
24975,Ghibli ga Ippai Special Short Short,Slice of Life,Special,G - All Ages,9083
24977,Kana Kana Kazoku,Comedy,ONA,G - All Ages,13973
24981,Yowamushi Chinsengumi,"Comedy, Kids",Movie,G - All Ages,14443
24985,Elite Jack!!,"School, Shoujo",OVA,G - All Ages,11814
24987,Furueru Kuchibiru Episode 0,Hentai,OVA,Rx - Hentai,5677
24989,Agukaru: Play with Ibaraki-hen,"Slice of Life, Magic, Supernatural",ONA,G - All Ages,12568
24991,No Game No Life Specials,"Ecchi, Fantasy, Game",Special,PG-13 - Teens 13 or older,1051
24995,Moonfesta,"Music, Kids",Music,G - All Ages,14567
24997,Love Live! The School Idol Movie,"Music, School, Slice of Life",Movie,PG-13 - Teens 13 or older,1376
24999,Akai Jitensha,"Music, Kids",Music,G - All Ages,13654
25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,"Comedy, Ecchi, Fantasy, Magic",Special,PG-13 - Teens 13 or older,2826
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,PG-13 - Teens 13 or older,185
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,"Action, Supernatural, Fantasy",Movie,PG-13 - Teens 13 or older,1233
